InvoiceNo,InvoiceDate,Total,CustomerId,Products
585667,2025-01-21T21:09:56.015Z,20096,121861,ALL
585668,2025-01-21T09:46:23.379Z,18926,121075,ALL
585669,2025-01-21T09:50:15.759Z,24146,31502,ALL
585671,2025-01-21T09:51:23.435Z,9512,121807,ALL
585674,2025-01-21T09:58:47.581Z,18456,121808,ALL
585678,2025-01-21T17:55:27.544Z,24960,121846,ALL
585681,2025-01-21T10:18:16.794Z,20893,94389,ALL
585683,2025-01-21T11:04:54.475Z,18456,121809,ALL
585684,2025-01-21T10:13:46.527Z,16017,75491,ALL
585686,,22927,106799,ALL
585687,2025-01-21T10:58:47.609Z,19267,121810,ALL
585688,2025-01-21T10:19:10.045Z,6260,76132,ALL
585689,2025-01-21T12:59:54.766Z,19472,111588,ALL
585690,2025-01-21T10:20:14.673Z,19268,32945,ALL
585691,,7886,17904,ALL
585692,2025-01-21T10:24:50.623Z,9512,57654,ALL
585693,2025-01-21T11:20:50.285Z,31463,35391,ALL
585694,,19267,114661,ALL
585696,2025-01-21T10:40:26.728Z,6260,10593,ALL
585697,2025-01-21T10:34:56.443Z,9512,37695,ALL
585698,2025-01-21T10:36:11.502Z,18659,32082,ALL
585699,2025-01-21T10:31:38.872Z,9512,109456,ALL
585700,2025-01-21T14:02:16.737Z,30651,117803,ALL
585701,2025-01-21T10:39:02.163Z,12357,105730,ALL
585702,2025-01-23T13:13:28.356Z,-9998,74922,ALL
585703,2025-01-21T10:47:12.260Z,25569,31502,ALL
585706,2025-01-21T10:56:15.947Z,24145,5450,ALL
585708,2025-01-21T10:55:48.389Z,11139,25700,ALL
585709,2025-01-21T14:08:56.651Z,24144,85616,ALL
585710,2025-01-21T10:58:11.071Z,16017,91341,ALL
585713,,24146,93333,ALL
585714,2025-01-21T11:07:17.105Z,20893,121812,ALL
585715,,11951,121814,ALL
585718,2025-01-21T11:30:36.661Z,9512,121815,ALL
585720,2025-01-21T11:15:42.835Z,16015,121817,ALL
585721,2025-01-22T12:00:26.052Z,24554,2824,ALL
585722,2025-01-21T11:20:39.501Z,9512,33336,ALL
585725,2025-01-21T12:37:28.329Z,11139,100211,ALL
585728,2025-01-21T11:29:00.006Z,18456,33452,ALL
585730,2025-01-21T11:31:52.334Z,16015,121819,ALL
585732,2025-01-21T11:41:52.169Z,29738,102619,ALL
585735,2025-01-21T11:47:00.571Z,7478,121822,ALL
585736,,6260,121821,ALL
585737,2025-01-21T12:20:07.224Z,9512,87913,ALL
585738,2025-01-21T16:07:46.191Z,11139,21057,ALL
585739,2025-01-21T14:05:24.975Z,11139,101133,ALL
585740,2025-01-22T08:21:41.320Z,18659,120482,ALL
585741,2025-01-21T12:05:42.267Z,18456,32867,ALL
585742,2025-01-21T12:52:26.060Z,6260,17128,ALL
585744,,18658,121824,ALL
585745,2025-01-21T21:36:11.250Z,16017,85049,ALL
585746,2025-01-21T12:12:17.296Z,6260,121823,ALL
585747,2025-01-21T12:27:18.731Z,9512,31122,ALL
585748,2025-01-21T12:22:06.506Z,30651,114561,ALL
585749,2025-01-21T12:22:51.582Z,18456,89071,ALL
585750,2025-01-21T12:30:24.937Z,11139,121739,ALL
585751,2025-01-21T12:31:35.575Z,13983,121825,ALL
585753,,14390,99676,ALL
585754,2025-01-21T12:29:28.223Z,27397,31122,ALL
585756,2025-01-21T20:36:30.950Z,9512,121854,ALL
585760,2025-01-21T13:01:14.777Z,20893,121826,ALL
585766,,18456,77001,ALL
585768,2025-01-21T13:04:36.643Z,19470,121827,ALL
585771,2025-01-21T13:08:31.897Z,30651,121828,ALL
585775,,7277,118609,ALL
585776,2025-01-21T13:17:03.451Z,16017,15294,ALL
585780,2025-01-21T14:02:30.717Z,6260,41425,ALL
585781,2025-01-21T13:35:48.081Z,30651,17664,ALL
585786,,18456,42200,ALL
585787,2025-01-21T13:48:49.445Z,24145,68868,ALL
585790,2025-01-21T13:53:52.655Z,9512,121829,ALL
585795,,9919,121830,ALL
585796,2025-01-21T14:39:36.456Z,24146,121831,ALL
585797,2025-01-22T09:29:45.783Z,19268,29398,ALL
585798,2025-01-21T14:06:41.527Z,24146,117803,ALL
585800,2025-01-21T14:12:27.751Z,18456,40898,ALL
585805,,11139,101133,ALL
585807,,18456,121835,ALL
585809,2025-01-23T17:38:41.131Z,30651,89205,ALL
585810,2025-01-21T14:51:08.376Z,39185,121834,ALL
585813,2025-01-21T19:34:43.895Z,31461,52790,ALL
585814,2025-01-21T14:45:21.280Z,9512,121833,ALL
585816,2025-01-21T14:53:16.240Z,28211,105725,ALL
585817,2025-01-22T11:45:06.331Z,9512,121924,ALL
585818,2025-01-21T21:39:08.099Z,22521,121875,ALL
585819,2025-01-21T15:03:33.279Z,18456,121836,ALL
585820,2025-01-21T15:33:26.330Z,58293,94741,ALL
585824,,28211,20314,ALL
585825,2025-01-21T17:26:39.667Z,9512,121837,ALL
585827,2025-01-21T19:55:17.356Z,16017,82089,ALL
585828,2025-01-21T17:03:28.393Z,9512,121842,ALL
585830,,34716,19558,ALL
585831,2025-01-21T15:24:01.455Z,24144,94741,ALL
585833,2025-01-21T15:23:32.357Z,8903,110548,ALL
585835,,25569,112385,ALL
585836,,43656,33542,ALL
585838,2025-01-21T15:34:46.057Z,7886,116052,ALL
585840,2025-01-21T15:49:06.183Z,18456,77411,ALL
585842,2025-01-21T15:52:56.154Z,15001,121838,ALL
585844,2025-01-21T15:47:15.345Z,11139,86503,ALL
585846,2025-01-22T15:06:48.020Z,12764,94178,ALL
585848,2025-01-21T16:00:49.567Z,8942,113191,ALL
585852,2025-01-21T20:19:18.823Z,6260,23897,ALL
585854,2025-01-21T19:04:55.497Z,16015,95335,ALL
585855,2025-01-21T16:48:45.912Z,24146,121841,ALL
585857,2025-01-21T19:50:39.174Z,15407,86599,ALL
585858,,30651,17664,ALL
585859,2025-01-21T16:25:56.988Z,18048,31772,ALL
585860,2025-01-21T16:27:44.082Z,34716,103527,ALL
585862,,18456,104231,ALL
585863,2025-01-21T17:50:47.162Z,8942,121843,ALL
585864,2025-01-21T16:43:23.360Z,9512,121840,ALL
585866,2025-01-21T16:46:02.465Z,19268,29997,ALL
585868,2025-01-21T16:48:16.580Z,9512,43949,ALL
585869,,24960,94146,ALL
585875,2025-01-21T17:23:38.019Z,26583,121602,ALL
585877,2025-01-21T17:27:38.844Z,27602,102830,ALL
585879,2025-01-21T17:28:36.151Z,15000,78835,ALL
585883,2025-01-21T17:30:44.928Z,22520,121844,ALL
585884,2025-01-21T17:35:04.747Z,9512,109363,ALL
585886,,18456,26318,ALL
585888,,7886,22677,ALL
585891,2025-01-21T17:42:12.915Z,30651,121845,ALL
585893,2025-01-21T18:18:49.089Z,28438,121848,ALL
585894,2025-01-21T17:51:30.885Z,31463,109547,ALL
585895,2025-01-21T18:39:27.304Z,9512,8661,ALL
585896,2025-01-21T18:30:43.800Z,8903,121851,ALL
585897,2025-01-21T18:14:44.017Z,5854,18709,ALL
585898,2025-01-22T10:26:31.704Z,20892,121912,ALL
585899,2025-01-21T18:37:47.692Z,10122,121849,ALL
585902,2025-01-21T18:27:10.321Z,6260,121850,ALL
585903,2025-01-21T20:14:04.109Z,27397,28927,ALL
585906,2025-01-21T19:15:16.290Z,95610,114066,ALL
585907,2025-01-21T18:34:24.940Z,20893,31733,ALL
585908,,9512,121852,ALL
585911,2025-01-21T18:36:44.819Z,20893,65921,ALL
585913,,48943,114776,ALL
585916,2025-01-21T18:49:48.770Z,9512,121853,ALL
585919,2025-01-21T18:58:44.583Z,24146,120707,ALL
585926,2025-01-21T19:16:35.585Z,11139,113802,ALL
585928,2025-01-21T19:53:39.419Z,16017,105717,ALL
585929,2025-01-21T19:23:46.461Z,16016,84763,ALL
585930,2025-01-21T19:30:16.072Z,46909,47899,ALL
585934,2025-01-21T19:30:46.539Z,9512,84763,ALL
585936,2025-01-21T20:23:06.199Z,42033,121855,ALL
585937,,12764,90171,ALL
585939,2025-01-21T19:29:45.802Z,27396,121857,ALL
585940,2025-01-21T19:29:40.327Z,6260,121856,ALL
585942,2025-01-21T19:40:42.591Z,9919,121858,ALL
585944,2025-01-21T19:57:47.828Z,9512,121862,ALL
585946,,8903,121859,ALL
585947,2025-01-21T19:45:22.550Z,9512,121860,ALL
585948,2025-01-21T19:56:44.242Z,17236,29033,ALL
585950,2025-01-21T19:52:03.972Z,12764,78406,ALL
585951,,9513,114246,ALL
585952,2025-01-21T19:50:19.502Z,21707,1862,ALL
585954,2025-01-22T08:53:27.735Z,30651,121507,ALL
585956,2025-01-21T19:54:50.150Z,9512,91650,ALL
585960,2025-01-21T20:04:47.942Z,6260,121863,ALL
585962,2025-01-21T20:33:48.530Z,15001,63646,ALL
585963,2025-01-21T20:04:34.189Z,6667,30846,ALL
585965,2025-01-21T20:14:30.894Z,6260,121724,ALL
585967,2025-01-21T20:11:52.491Z,9310,101391,ALL
585971,,24146,120252,ALL
585972,2025-01-21T20:28:28.742Z,36341,33846,ALL
585973,2025-01-21T20:36:22.246Z,35323,113633,ALL
585975,2025-01-23T16:17:06.201Z,9512,121864,ALL
585978,,9513,81380,ALL
585980,,9512,121865,ALL
585985,2025-01-21T20:49:14.147Z,19471,26780,ALL
585986,2025-01-21T20:55:15.564Z,9512,121866,ALL
585988,2025-01-21T20:47:38.082Z,19267,73635,ALL
585990,2025-01-22T06:01:24.212Z,30651,45603,ALL
585992,2025-01-21T20:52:59.736Z,33899,121868,ALL
585993,2025-01-21T20:48:41.884Z,6667,121867,ALL
585995,2025-01-21T20:54:58.679Z,18456,74427,ALL
585997,2025-01-21T21:40:30.274Z,24146,65508,ALL
585998,2025-01-21T21:32:05.903Z,12764,121870,ALL
585999,2025-01-21T21:03:00.984Z,16015,100547,ALL
586003,2025-01-21T20:56:43.513Z,18456,121869,ALL
586005,,16424,39657,ALL
586007,2025-01-21T21:05:41.979Z,20895,63258,ALL
586010,2025-01-21T21:01:56.967Z,20893,52386,ALL
586011,2025-01-21T21:04:14.197Z,19674,121871,ALL
586013,2025-01-22T17:36:20.405Z,19983,32506,ALL
586014,2025-01-21T21:04:55.761Z,9512,29469,ALL
586016,2025-01-21T21:12:32.762Z,9919,55996,ALL
586017,2025-01-21T22:07:04.643Z,23739,121861,ALL
586018,2025-01-21T21:15:31.224Z,11951,121872,ALL
586019,2025-01-21T21:30:22.155Z,9512,111093,ALL
586020,,9512,67879,ALL
586023,2025-01-22T10:08:22.258Z,5854,121908,ALL
586024,2025-01-21T21:36:15.510Z,9512,62226,ALL
586026,2025-01-21T21:43:48.865Z,24145,1018,ALL
586027,,24959,36181,ALL
586030,2025-01-21T21:39:11.327Z,8903,41495,ALL
586032,2025-01-21T21:42:21.617Z,30651,85049,ALL
586034,,22928,17182,ALL
586035,2025-01-21T21:55:11.538Z,38779,29956,ALL
586037,2025-01-22T09:40:54.189Z,31057,117091,ALL
586038,2025-01-21T22:28:34.717Z,11139,31971,ALL
586039,2025-01-21T21:56:45.770Z,11139,113215,ALL
586041,2025-01-21T22:06:34.963Z,19267,121876,ALL
586042,2025-01-22T23:46:42.569Z,9512,17104,ALL
586044,2025-01-21T22:00:36.088Z,58518,6341,ALL
586045,2025-01-21T22:18:08.564Z,16015,92776,ALL
586047,2025-01-21T22:08:13.823Z,16017,48431,ALL
586048,2025-01-21T22:22:05.186Z,19472,121879,ALL
586049,2025-01-21T22:12:18.437Z,9512,121877,ALL
586050,,0,121861,ALL
586052,2025-01-22T22:40:20.965Z,24144,121995,ALL
586054,2025-01-21T22:22:30.794Z,8903,92876,ALL
586056,2025-01-21T22:29:47.935Z,37967,115951,ALL
586058,2025-01-21T23:06:45.582Z,16017,112171,ALL
586059,,21382,121880,ALL
586060,2025-01-21T22:36:38.419Z,11139,29585,ALL
586064,2025-01-22T09:17:21.237Z,24714,121585,ALL
586065,,19268,60723,ALL
586067,2025-01-21T23:03:10.891Z,8903,92390,ALL
586069,2025-01-21T23:37:18.608Z,24146,121882,ALL
586070,2025-01-22T08:11:58.981Z,13576,27141,ALL
586071,2025-01-22T13:18:12.452Z,19983,22398,ALL
586072,2025-01-22T01:07:16.710Z,23737,121883,ALL
586073,2025-01-22T02:48:59.821Z,6260,121884,ALL
586074,,9512,121885,ALL
586077,2025-01-22T05:27:51.427Z,24145,121886,ALL
586081,2025-01-22T07:17:18.197Z,11139,6068,ALL
586084,2025-01-22T05:34:59.076Z,6260,121887,ALL
586085,2025-01-22T05:45:03.906Z,43657,27398,ALL
586086,2025-01-22T05:53:01.758Z,18456,26402,ALL
586089,2025-01-22T06:20:38.387Z,30651,56354,ALL
586090,2025-01-22T16:22:14.916Z,30651,45603,ALL
586091,2025-01-22T06:28:01.418Z,8601,121889,ALL
586097,2025-01-22T06:37:59.715Z,9512,121890,ALL
586099,2025-01-22T06:42:16.433Z,11951,115146,ALL
586100,,24146,38961,ALL
586103,2025-01-22T06:59:35.218Z,9919,118827,ALL
586104,2025-01-22T07:03:11.661Z,6260,121891,ALL
586106,2025-01-22T07:02:52.168Z,6260,121892,ALL
586107,2025-01-22T07:07:52.727Z,18456,9329,ALL
586108,2025-01-22T07:27:13.328Z,24145,60779,ALL
586111,2025-01-22T16:49:05.542Z,12195,121963,ALL
586112,2025-01-22T07:18:26.556Z,44876,121893,ALL
586113,2025-01-22T07:16:33.807Z,49955,72476,ALL
586116,2025-01-22T07:28:05.671Z,19268,66119,ALL
586117,2025-01-22T07:31:32.630Z,24146,121894,ALL
586118,2025-01-22T07:43:33.887Z,21707,110044,ALL
586123,2025-01-22T07:46:25.746Z,6260,121895,ALL
586129,,22519,117509,ALL
586130,2025-01-22T08:01:05.741Z,18456,121896,ALL
586131,2025-01-22T08:00:18.354Z,30651,29091,ALL
586132,,9919,27316,ALL
586133,,6260,121937,ALL
586134,2025-01-22T08:11:35.292Z,25568,20461,ALL
586135,2025-01-22T09:21:50.928Z,11951,120857,ALL
586139,2025-01-22T08:13:56.723Z,29023,30765,ALL
586142,2025-01-22T08:21:42.566Z,18456,121899,ALL
586143,,9512,121898,ALL
586144,2025-01-22T08:18:45.655Z,11139,70338,ALL
586145,2025-01-22T08:23:31.612Z,8293,120592,ALL
586149,2025-01-22T08:35:30.120Z,8903,99872,ALL
586150,2025-01-22T11:47:08.083Z,9512,121925,ALL
586151,2025-01-22T08:36:27.836Z,16017,83673,ALL
586152,2025-01-22T08:53:48.373Z,28619,104923,ALL
586156,2025-01-22T08:47:39.413Z,1919,76017,ALL
586158,2025-01-22T08:43:58.535Z,42033,49476,ALL
586159,,8903,121900,ALL
586161,2025-01-22T09:01:42.318Z,9512,112751,ALL
586164,,14391,31071,ALL
586166,2025-01-22T08:54:30.338Z,18456,121902,ALL
586167,2025-01-22T08:53:49.311Z,12358,121901,ALL
586168,2025-01-22T08:55:59.346Z,24145,93836,ALL
586169,2025-01-22T08:57:26.063Z,12764,121903,ALL
586170,2025-01-22T10:28:07.498Z,37560,94244,ALL
586174,2025-01-22T09:30:34.620Z,30651,25196,ALL
586175,2025-01-22T09:10:01.756Z,9512,121904,ALL
586176,2025-01-22T09:12:52.986Z,1919,112072,ALL
586178,2025-01-22T09:57:29.144Z,1919,76017,ALL
586183,2025-01-22T09:18:17.723Z,9512,115879,ALL
586186,2025-01-22T09:19:25.956Z,11139,2343,ALL
586187,2025-01-22T09:24:10.540Z,18456,30016,ALL
586190,2025-01-22T09:22:30.777Z,9512,121905,ALL
586192,2025-01-22T09:40:27.130Z,19472,121907,ALL
586195,2025-01-22T09:32:13.836Z,16015,19004,ALL
586196,2025-01-22T10:40:24.044Z,12763,121914,ALL
586198,2025-01-22T09:31:05.694Z,21707,121906,ALL
586199,2025-01-22T11:43:42.354Z,19268,121921,ALL
586204,2025-01-22T09:58:51.690Z,9512,56301,ALL
586205,2025-01-22T09:58:15.620Z,9512,105407,ALL
586206,,11139,121935,ALL
586209,2025-01-22T11:27:56.214Z,6504,121908,ALL
586214,2025-01-22T10:06:34.330Z,9512,56301,ALL
586216,2025-01-22T10:07:38.130Z,18456,105959,ALL
586217,2025-01-22T11:27:27.483Z,9512,61459,ALL
586221,2025-01-22T10:23:09.887Z,20080,121911,ALL
586223,2025-01-22T10:14:50.337Z,6260,54935,ALL
586226,2025-01-22T10:21:41.544Z,5854,121909,ALL
586227,2025-01-22T10:22:46.382Z,6260,121910,ALL
586229,2025-01-22T10:23:12.283Z,8903,114797,ALL
586230,2025-01-22T10:23:39.702Z,5447,75491,ALL
586231,2025-01-22T10:26:54.103Z,12764,71563,ALL
586233,2025-01-22T10:37:23.357Z,18456,104838,ALL
586235,2025-01-22T10:28:32.312Z,24146,44496,ALL
586238,2025-01-22T10:38:24.003Z,19674,121913,ALL
586240,2025-01-22T10:51:12.199Z,16017,121915,ALL
586244,2025-01-22T10:38:35.549Z,16017,9401,ALL
586246,,17642,111674,ALL
586247,2025-01-22T10:49:30.493Z,18456,75312,ALL
586250,2025-01-22T11:06:57.467Z,6260,121916,ALL
586251,2025-01-22T10:51:39.767Z,8903,111092,ALL
586254,2025-01-22T11:53:34.592Z,7886,118774,ALL
586257,2025-01-22T10:57:44.552Z,34715,75312,ALL
586258,2025-01-22T11:00:02.968Z,26585,93418,ALL
586260,,8903,111118,ALL
586262,2025-01-22T11:19:45.183Z,18048,59445,ALL
586264,2025-01-22T12:10:35.229Z,8903,18084,ALL
586265,2025-01-22T11:31:35.820Z,16017,82158,ALL
586266,2025-01-22T11:15:59.444Z,18456,121917,ALL
586271,2025-01-22T11:30:50.936Z,9919,93782,ALL
586272,2025-01-22T11:34:11.301Z,20895,121918,ALL
586273,2025-01-22T11:57:20.899Z,16017,121927,ALL
586275,,9512,61459,ALL
586276,2025-01-22T11:34:44.735Z,18456,121835,ALL
586277,2025-01-22T11:59:33.713Z,18861,98690,ALL
586278,2025-01-22T11:40:11.480Z,24960,94785,ALL
586280,2025-01-22T11:34:43.916Z,7886,94775,ALL
586282,2025-01-22T11:38:32.061Z,20893,121920,ALL
586284,2025-01-22T11:36:01.186Z,7886,121919,ALL
586286,2025-01-22T11:42:55.660Z,9512,121923,ALL
586287,2025-01-22T11:54:20.966Z,7886,121926,ALL
586288,2025-01-22T11:49:40.991Z,11951,55380,ALL
586289,2025-01-22T11:41:37.277Z,7886,121922,ALL
586290,2025-01-22T12:03:02.386Z,38779,121930,ALL
586292,2025-01-22T11:59:05.176Z,11951,121928,ALL
586294,2025-01-22T11:58:57.386Z,11951,121929,ALL
586296,2025-01-22T12:04:57.115Z,2326,17,ALL
586297,2025-01-22T12:05:38.866Z,6667,85881,ALL
586299,2025-01-22T12:08:05.605Z,9512,121931,ALL
586301,,10325,121077,ALL
586302,2025-01-22T14:47:59.824Z,16015,28238,ALL
586303,,48534,121932,ALL
586305,2025-01-22T12:22:47.079Z,9512,121933,ALL
586306,,18456,79899,ALL
586307,,7886,21959,ALL
586311,2025-01-22T12:29:21.525Z,15001,121934,ALL
586312,2025-01-22T12:40:04.493Z,6260,121936,ALL
586314,2025-01-22T17:05:33.933Z,16015,109702,ALL
586316,2025-01-22T16:51:38.309Z,24145,79241,ALL
586318,2025-01-22T13:09:06.458Z,24146,121110,ALL
586319,2025-01-22T12:45:37.285Z,9512,121938,ALL
586321,2025-01-22T13:50:16.354Z,63090,55235,ALL
586324,2025-01-22T12:51:32.841Z,16017,28481,ALL
586326,2025-01-22T12:55:30.596Z,6260,63503,ALL
586329,2025-01-22T12:58:59.731Z,6260,21997,ALL
586330,2025-01-22T13:08:43.556Z,24960,121939,ALL
586332,,18456,76017,ALL
586334,2025-01-22T13:17:03.338Z,20895,27575,ALL
586335,,8293,121940,ALL
586336,2025-01-22T17:20:45.667Z,12764,112896,ALL
586339,2025-01-22T13:40:41.283Z,6260,121941,ALL
586340,2025-01-22T14:34:17.310Z,6260,121946,ALL
586341,2025-01-22T17:35:54.272Z,20895,27575,ALL
586342,2025-01-22T14:13:47.476Z,34715,121945,ALL
586344,2025-01-22T13:40:26.745Z,18456,121942,ALL
586345,,11951,113460,ALL
586347,,28211,121943,ALL
586348,2025-01-23T06:37:25.756Z,20895,122001,ALL
586353,2025-01-22T14:28:07.109Z,19268,51957,ALL
586354,2025-01-22T13:56:59.425Z,27397,121944,ALL
586355,2025-01-22T13:57:31.927Z,24553,68521,ALL
586362,,14390,43380,ALL
586363,2025-01-22T14:16:26.854Z,16423,81119,ALL
586364,,6260,121941,ALL
586365,,6260,40957,ALL
586368,2025-01-22T20:03:18.054Z,22518,108243,ALL
586371,2025-01-22T14:53:55.690Z,20373,78066,ALL
586373,2025-01-22T15:17:09.567Z,18456,121954,ALL
586375,,9512,121947,ALL
586381,2025-01-22T16:34:28.381Z,24960,121961,ALL
586384,2025-01-22T15:00:05.211Z,27397,36527,ALL
586385,,11139,121952,ALL
586386,,26585,103084,ALL
586387,2025-01-22T15:08:37.128Z,9512,121951,ALL
586388,2025-01-22T15:07:57.760Z,34715,121950,ALL
586389,2025-01-22T15:07:57.193Z,40406,33187,ALL
586390,2025-01-22T16:15:33.212Z,11139,121953,ALL
586393,2025-01-22T15:19:06.113Z,9512,121950,ALL
586400,,9512,121955,ALL
586401,2025-01-22T17:08:41.336Z,27397,20380,ALL
586403,2025-01-22T15:38:31.631Z,20080,51165,ALL
586406,2025-01-22T19:34:06.500Z,11951,85797,ALL
586407,2025-01-22T15:39:07.011Z,11139,121956,ALL
586409,2025-01-22T22:07:49.830Z,24145,121992,ALL
586412,2025-01-22T21:39:59.134Z,24146,108583,ALL
586413,2025-01-22T16:20:52.851Z,9512,30488,ALL
586414,2025-01-22T16:03:34.339Z,9512,121957,ALL
586415,2025-01-22T16:04:46.564Z,8293,31812,ALL
586418,2025-01-22T16:10:15.538Z,16259,121958,ALL
586419,2025-01-22T16:12:21.357Z,29838,121959,ALL
586421,,18456,121960,ALL
586423,2025-01-22T16:21:44.464Z,11951,121959,ALL
586430,2025-01-22T16:28:56.506Z,9919,105797,ALL
586431,2025-01-22T16:38:32.732Z,6260,121962,ALL
586435,2025-01-22T16:47:56.595Z,6260,70164,ALL
586436,2025-01-22T17:01:50.867Z,6260,59112,ALL
586437,,24960,49223,ALL
586441,2025-01-22T17:11:13.739Z,7886,121964,ALL
586442,2025-01-22T17:13:18.261Z,16017,121965,ALL
586446,,9513,93167,ALL
586448,2025-01-22T17:23:14.111Z,30651,112896,ALL
586450,2025-01-22T17:33:18.377Z,19267,121967,ALL
586452,2025-01-22T17:54:46.962Z,12764,120937,ALL
586453,2025-01-22T20:09:49.913Z,16015,51959,ALL
586454,2025-01-22T17:48:45.454Z,37154,109603,ALL
586456,,16421,3400,ALL
586458,,18454,103713,ALL
586459,2025-01-22T18:01:32.334Z,20894,99156,ALL
586460,2025-01-23T08:41:29.774Z,45894,31436,ALL
586461,,9512,121968,ALL
586463,2025-01-22T18:05:31.765Z,18456,71535,ALL
586466,2025-01-23T11:22:33.469Z,53004,89426,ALL
586470,2025-01-22T18:14:38.253Z,29838,3909,ALL
586472,2025-01-22T23:05:00.094Z,16015,121996,ALL
586474,2025-01-22T18:36:59.858Z,19268,80662,ALL
586476,2025-01-22T18:37:59.673Z,9512,100710,ALL
586477,2025-01-22T18:54:46.486Z,9512,51991,ALL
586478,2025-01-22T19:13:52.541Z,11139,121970,ALL
586481,2025-01-22T19:33:00.600Z,37763,61835,ALL
586482,2025-01-22T18:53:16.967Z,18456,115726,ALL
586483,2025-01-22T18:52:40.344Z,19268,21965,ALL
586485,2025-01-22T18:56:04.504Z,16015,28456,ALL
586488,2025-01-22T19:21:43.201Z,19268,78655,ALL
586493,2025-01-22T19:10:54.094Z,11139,121969,ALL
586496,,9512,54078,ALL
586497,,0,121971,ALL
586499,2025-01-22T19:26:57.137Z,6260,121972,ALL
586500,2025-01-22T19:25:47.593Z,6260,26928,ALL
586501,2025-01-22T19:30:03.437Z,19268,35395,ALL
586503,,9513,32833,ALL
586507,2025-01-22T19:45:46.568Z,16015,121973,ALL
586508,2025-01-22T19:47:37.849Z,27397,121974,ALL
586515,2025-01-22T20:08:32.572Z,18456,121975,ALL
586517,,2341,22398,ALL
586519,2025-01-22T20:30:55.209Z,12764,121976,ALL
586522,,14391,121978,ALL
586523,,31667,120650,ALL
586524,2025-01-22T20:22:57.712Z,30651,121979,ALL
586527,2025-01-22T20:28:36.130Z,20893,121977,ALL
586529,2025-01-22T20:20:07.289Z,30651,33832,ALL
586530,2025-01-22T20:21:03.535Z,19472,117465,ALL
586532,2025-01-22T20:24:59.615Z,9512,120613,ALL
586533,,37154,1909,ALL
586534,2025-01-22T20:53:11.333Z,16746,121982,ALL
586535,2025-01-22T20:42:15.227Z,28211,121980,ALL
586537,2025-01-22T20:32:38.353Z,16017,109201,ALL
586538,,24960,62170,ALL
586541,2025-01-22T20:53:08.527Z,24959,42961,ALL
586542,2025-01-22T20:44:56.893Z,12764,106344,ALL
586544,,6667,65287,ALL
586545,2025-01-22T20:51:44.432Z,18456,121983,ALL
586548,,7886,91939,ALL
586549,2025-01-22T21:16:59.717Z,18456,17032,ALL
586551,2025-01-22T21:01:05.752Z,9512,121984,ALL
586552,2025-01-22T21:05:19.402Z,34714,121981,ALL
586554,,7886,75834,ALL
586555,,4634,121190,ALL
586556,2025-01-22T21:04:59.868Z,18456,121986,ALL
586557,2025-01-22T21:04:51.548Z,12764,12053,ALL
586560,2025-01-22T21:04:55.037Z,23739,80469,ALL
586562,2025-01-22T21:05:33.945Z,9512,59256,ALL
586563,2025-01-22T21:19:30.658Z,9919,121987,ALL
586568,2025-01-22T21:12:46.310Z,9512,109040,ALL
586569,2025-01-22T21:11:55.790Z,5854,120631,ALL
586570,,9512,121988,ALL
586572,2025-01-22T21:17:27.099Z,9512,110118,ALL
586573,2025-01-23T13:56:50.498Z,21706,121989,ALL
586575,2025-01-22T21:22:38.663Z,25569,77904,ALL
586578,2025-01-22T21:23:11.022Z,18456,17032,ALL
586579,2025-01-22T21:48:00.665Z,18456,8480,ALL
586580,2025-01-22T21:46:22.120Z,39795,93496,ALL
586582,2025-01-22T21:36:19.319Z,9512,66305,ALL
586586,2025-01-22T21:46:15.224Z,9512,121990,ALL
586589,2025-01-22T21:49:46.805Z,9512,121274,ALL
586591,2025-01-22T22:06:01.276Z,20797,121991,ALL
586592,2025-01-22T21:51:17.271Z,39795,93496,ALL
586594,2025-01-22T21:58:28.673Z,18456,7705,ALL
586595,,18456,5521,ALL
586596,2025-01-22T22:18:10.927Z,24146,78015,ALL
586598,2025-01-22T21:57:25.613Z,19268,78007,ALL
586599,2025-01-22T22:39:12.106Z,6260,43128,ALL
586601,2025-01-22T22:11:40.960Z,39593,121993,ALL
586603,2025-01-22T22:09:00.558Z,30651,18535,ALL
586604,2025-01-22T22:11:30.982Z,9512,3493,ALL
586606,2025-01-22T22:13:07.788Z,30651,18535,ALL
586607,2025-01-23T11:41:48.144Z,11910,121994,ALL
586608,,34714,20047,ALL
586609,2025-01-22T22:16:05.968Z,30651,18535,ALL
586611,2025-01-22T22:23:51.071Z,11139,115397,ALL
586613,2025-01-22T22:26:50.639Z,16017,78258,ALL
586615,2025-01-22T22:31:56.893Z,15001,67795,ALL
586619,2025-01-22T22:43:28.985Z,9512,21574,ALL
586620,2025-01-22T22:57:07.750Z,18456,73027,ALL
586621,,0,8840,ALL
586622,2025-01-22T22:58:32.715Z,9512,65750,ALL
586623,2025-01-22T22:59:13.448Z,6260,43023,ALL
586624,2025-01-22T23:02:06.176Z,6260,65750,ALL
586625,,38779,65750,ALL
586626,2025-01-23T09:20:38.788Z,16829,122005,ALL
586627,2025-01-22T23:18:51.922Z,8903,116198,ALL
586628,2025-01-22T23:19:45.554Z,8903,121997,ALL
